sourceId,status,dateLastModified,metadata,username,userIds,enabledUser,givenName,familyName,middleName,role,identifier,email,sms,phone,agents,orgs,grades,password
,active,2024-05-22T05:16:11.887Z,,Leticia.Cohen@example.com,"[{'type': 'CA', 'identifier': '9920000142'}]",true,Leticia,Cohen,Alexandra,student,992_STU_99200142,Leticia.Cohen@example.com,,7775552403,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['01'],
,active,2024-05-22T05:16:11.890Z,,Jessica.Collins@example.com,"[{'type': 'CA', 'identifier': '9920000143'}]",true,Jessica,Collins,Kirslynn,student,992_STU_99200143,Jessica.Collins@example.com,,7775556995,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['04'],
,active,2024-05-22T05:16:11.897Z,,Charles.Colvin@example.com,"[{'type': 'CA', 'identifier': '9920000144'}]",true,Charles,Colvin,Louise,student,992_STU_99200144,Charles.Colvin@example.com,,7775551379,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['KG'],
,active,2024-05-22T05:16:11.900Z,,Geniesha.Colvin@example.com,"[{'type': 'CA', 'identifier': '9920000145'}]",true,Geniesha,Colvin,Elizabeth,student,992_STU_99200145,Geniesha.Colvin@example.com,,7775551379,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['KG'],
,active,2024-05-22T05:16:11.907Z,,Kymber.Colvin@example.com,"[{'type': 'CA', 'identifier': '9920000146'}]",true,Kymber,Colvin,,student,992_STU_99200146,Kymber.Colvin@example.com,,7775554125,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['KG'],
,active,2024-05-22T05:16:11.910Z,,Robert-Daniel.Connett@example.com,"[{'type': 'CA', 'identifier': '9920000147'}]",true,Robert-Daniel,Connett,Lynn,student,992_STU_99200147,Robert-Daniel.Connett@example.com,,7775558825,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['KG'],
,active,2024-05-22T05:16:11.917Z,,Darren.Connole@example.com,"[{'type': 'CA', 'identifier': '9920000148'}]",true,Darren,Connole,Patrick,student,992_STU_99200148,Darren.Connole@example.com,,7775550051,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['KG'],
,active,2024-05-22T05:16:11.920Z,,Andrea.Conroy@example.com,"[{'type': 'CA', 'identifier': '9920000149'}]",true,Andrea,Conroy,Samantha,student,992_STU_99200149,Andrea.Conroy@example.com,,7775552898,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['03'],
,active,2024-05-22T05:16:11.927Z,,Micah.Cordero@example.com,"[{'type': 'CA', 'identifier': '9920000150'}]",true,Micah,Cordero,Joshua,student,992_STU_99200150,Micah.Cordero@example.com,,7775554801,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['KG'],
,active,2024-05-22T05:16:11.930Z,,Tiffany.Cordero@example.com,"[{'type': 'CA', 'identifier': '9920000151'}]",true,Tiffany,Cordero,Jessica,student,992_STU_99200151,Tiffany.Cordero@example.com,,7775554801,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['04'],
,active,2024-05-22T05:16:11.933Z,,Autumn.Cornejo@example.com,"[{'type': 'CA', 'identifier': '9920000152'}]",true,Autumn,Cornejo,Elizabeth,student,992_STU_99200152,Autumn.Cornejo@example.com,,7775556546,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['03'],
,active,2024-05-22T05:16:11.940Z,,Sonia.Craig@example.com,"[{'type': 'CA', 'identifier': '9920000153'}]",true,Sonia,Craig,Lauren,student,992_STU_99200153,Sonia.Craig@example.com,,7775559569,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['02'],
,active,2024-05-22T05:16:11.943Z,,Jamila.Crisp@example.com,"[{'type': 'CA', 'identifier': '9920000154'}]",true,Jamila,Crisp,Samantha,student,992_STU_99200154,Jamila.Crisp@example.com,,7775556909,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['KG'],
,active,2024-05-22T05:16:11.950Z,,Ashley.Crowe@example.com,"[{'type': 'CA', 'identifier': '9920000155'}]",true,Ashley,Crowe,Samantha,student,992_STU_99200155,Ashley.Crowe@example.com,,7775553701,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['05'],
,active,2024-05-22T05:16:11.953Z,,Hector.Cruz@example.com,"[{'type': 'CA', 'identifier': '9920000156'}]",true,Hector,Cruz,Justin,student,992_STU_99200156,Hector.Cruz@example.com,,7775554239,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['01'],
,active,2024-05-22T05:16:11.960Z,,Jessica.Cruz@example.com,"[{'type': 'CA', 'identifier': '9920000157'}]",true,Jessica,Cruz,Mica,student,992_STU_99200157,Jessica.Cruz@example.com,,7775550669,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['03'],
,active,2024-05-22T05:16:11.963Z,,Trason.Cruz@example.com,"[{'type': 'CA', 'identifier': '9920000158'}]",true,Trason,Cruz,George,student,992_STU_99200158,Trason.Cruz@example.com,,7775554239,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['04'],
,active,2024-05-22T05:16:11.970Z,,Triston.Cruz@example.com,"[{'type': 'CA', 'identifier': '9920000159'}]",true,Triston,Cruz,Juan,student,992_STU_99200159,Triston.Cruz@example.com,,7775550669,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['05'],
,active,2024-05-22T05:16:11.973Z,,Dieter.Culotta@example.com,"[{'type': 'CA', 'identifier': '9920000160'}]",true,Dieter,Culotta,Daniel,student,992_STU_99200160,Dieter.Culotta@example.com,,7775551558,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['05'],
,active,2024-05-22T05:16:11.980Z,,Kandace.Curiel@example.com,"[{'type': 'CA', 'identifier': '9920000161'}]",true,Kandace,Curiel,Justine,student,992_STU_99200161,Kandace.Curiel@example.com,,7775558390,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['03'],
,active,2024-05-22T05:16:11.987Z,,Kenneth.Curran@example.com,"[{'type': 'CA', 'identifier': '9920000162'}]",true,Kenneth,Curran,Jeremy,student,992_STU_99200162,Kenneth.Curran@example.com,,7775551841,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['01'],
,active,2024-05-22T05:16:11.993Z,,Jeannet.Currier@example.com,"[{'type': 'CA', 'identifier': '9920000163'}]",true,Jeannet,Currier,Natasha,student,992_STU_99200163,Jeannet.Currier@example.com,,7775556972,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['06'],
,active,2024-05-22T05:16:12.000Z,,Kevin.Daniels@example.com,"[{'type': 'CA', 'identifier': '9920000164'}]",true,Kevin,Daniels,Ricardo,student,992_STU_99200164,Kevin.Daniels@example.com,,,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['02'],
,active,2024-05-22T05:16:12.003Z,,Eduardo.Davis@example.com,"[{'type': 'CA', 'identifier': '9920000165'}]",true,Eduardo,Davis,James,student,992_STU_99200165,Eduardo.Davis@example.com,,7775553386,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['KG'],
,active,2024-05-22T05:16:12.010Z,,Samual.Davis@example.com,"[{'type': 'CA', 'identifier': '9920000166'}]",true,Samual,Davis,Dana,student,992_STU_99200166,Samual.Davis@example.com,,7775557707,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['01'],
,active,2024-05-22T05:16:12.017Z,,Alfred.Dawson@example.com,"[{'type': 'CA', 'identifier': '9920000167'}]",true,Alfred,Dawson,William,student,992_STU_99200167,Alfred.Dawson@example.com,,7775550014,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['05'],
,active,2024-05-22T05:16:12.023Z,,Jacqueline.Dawson@example.com,"[{'type': 'CA', 'identifier': '9920000168'}]",true,Jacqueline,Dawson,Brittany,student,992_STU_99200168,Jacqueline.Dawson@example.com,,7775550014,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['06'],
,active,2024-05-22T05:16:12.033Z,,Jonathan.Dawson@example.com,"[{'type': 'CA', 'identifier': '9920000169'}]",true,Jonathan,Dawson,Brandon,student,992_STU_99200169,Jonathan.Dawson@example.com,,7775550014,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['02'],
,active,2024-05-22T05:16:12.047Z,,Lanina.Dawson@example.com,"[{'type': 'CA', 'identifier': '9920000170'}]",true,Lanina,Dawson,Rebecca,student,992_STU_99200170,Lanina.Dawson@example.com,,7775552319,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['03'],
,active,2024-05-22T05:16:12.053Z,,Trevor.Dedmon@example.com,"[{'type': 'CA', 'identifier': '9920000171'}]",true,Trevor,Dedmon,David,student,992_STU_99200171,Trevor.Dedmon@example.com,,7775551886,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['KG'],
,active,2024-05-22T05:16:12.060Z,,Kelcie.Deleon@example.com,"[{'type': 'CA', 'identifier': '9920000172'}]",true,Kelcie,Deleon,Angela,student,992_STU_99200172,Kelcie.Deleon@example.com,,7775557868,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['02'],
,active,2024-05-22T05:16:12.067Z,,Devin.Delgado@example.com,"[{'type': 'CA', 'identifier': '9920000173'}]",true,Devin,Delgado,Jonathan,student,992_STU_99200173,Devin.Delgado@example.com,,7775550235,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['05'],
,active,2024-05-22T05:16:12.073Z,,Corrina.Delgado Jr@example.com,"[{'type': 'CA', 'identifier': '9920000174'}]",true,Corrina,Delgado Jr,,student,992_STU_99200174,Corrina.Delgado Jr@example.com,,7775556931,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['KG'],
,active,2024-05-22T05:16:12.080Z,,Joshua.Deremer@example.com,"[{'type': 'CA', 'identifier': '9920000175'}]",true,Joshua,Deremer,Jeffrey,student,992_STU_99200175,Joshua.Deremer@example.com,,7775550002,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['02'],
,active,2024-05-22T05:16:12.083Z,,Moises.Deremer@example.com,"[{'type': 'CA', 'identifier': '9920000176'}]",true,Moises,Deremer,Matthew,student,992_STU_99200176,Moises.Deremer@example.com,,7775550002,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['06'],
,active,2024-05-22T05:16:12.090Z,,Cameron.Derienzo@example.com,"[{'type': 'CA', 'identifier': '9920000177'}]",true,Cameron,Derienzo,Elizabeth,student,992_STU_99200177,Cameron.Derienzo@example.com,,7775558947,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['KG'],
,active,2024-05-22T05:16:12.097Z,,Suraida.DeSantiago@example.com,"[{'type': 'CA', 'identifier': '9920000178'}]",true,Suraida,DeSantiago,Karina,student,992_STU_99200178,Suraida.DeSantiago@example.com,,7775553410,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['KG'],
,active,2024-05-22T05:16:12.100Z,,Henry.Diaz@example.com,"[{'type': 'CA', 'identifier': '9920000179'}]",true,Henry,Diaz,Daniel,student,992_STU_99200179,Henry.Diaz@example.com,,7775556388,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['04'],
,active,2024-05-22T05:16:12.107Z,,Juan.Diaz@example.com,"[{'type': 'CA', 'identifier': '9920000180'}]",true,Juan,Diaz,Abel,student,992_STU_99200180,Juan.Diaz@example.com,,7775552850,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['KG'],
,active,2024-05-22T05:16:12.110Z,,Tanner.Diaz@example.com,"[{'type': 'CA', 'identifier': '9920000181'}]",true,Tanner,Diaz,Salvador,student,992_STU_99200181,Tanner.Diaz@example.com,,7775550610,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['03'],
,active,2024-05-22T05:16:12.117Z,,Christina.Diehl@example.com,"[{'type': 'CA', 'identifier': '9920000182'}]",true,Christina,Diehl,Ariel,student,992_STU_99200182,Christina.Diehl@example.com,,7775558835,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['KG'],
,active,2024-05-22T05:16:12.120Z,,Kevin.Dilts@example.com,"[{'type': 'CA', 'identifier': '9920000183'}]",true,Kevin,Dilts,Joshua,student,992_STU_99200183,Kevin.Dilts@example.com,,7775551841,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['02'],
,active,2024-05-22T05:16:12.130Z,,Samuel.Dilts@example.com,"[{'type': 'CA', 'identifier': '9920000184'}]",true,Samuel,Dilts,Justin,student,992_STU_99200184,Samuel.Dilts@example.com,,7775551841,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['03'],
,active,2024-05-22T05:16:12.133Z,,Damien.Donovan@example.com,"[{'type': 'CA', 'identifier': '9920000185'}]",true,Damien,Donovan,Justin,student,992_STU_99200185,Damien.Donovan@example.com,,7775556754,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['06'],
,active,2024-05-22T05:16:12.140Z,,Michelle.Downing@example.com,"[{'type': 'CA', 'identifier': '9920000186'}]",true,Michelle,Downing,Courtney,student,992_STU_99200186,Michelle.Downing@example.com,,7775554871,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['03'],
,active,2024-05-22T05:16:12.143Z,,Ronieka.Dueitt@example.com,"[{'type': 'CA', 'identifier': '9920000187'}]",true,Ronieka,Dueitt,Marissa,student,992_STU_99200187,Ronieka.Dueitt@example.com,,7775552205,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['05'],
,active,2024-05-22T05:16:12.150Z,,Darren.Dunning@example.com,"[{'type': 'CA', 'identifier': '9920000188'}]",true,Darren,Dunning,Blake,student,992_STU_99200188,Darren.Dunning@example.com,,7775553322,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['02'],
,active,2024-05-22T05:16:12.153Z,,Nicole.Echeverria@example.com,"[{'type': 'CA', 'identifier': '9920000189'}]",true,Nicole,Echeverria,Faye,student,992_STU_99200189,Nicole.Echeverria@example.com,,7775553752,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['06'],
,active,2024-05-22T05:16:12.157Z,,Jaime.Eckman@example.com,"[{'type': 'CA', 'identifier': '9920000190'}]",true,Jaime,Eckman,James,student,992_STU_99200190,Jaime.Eckman@example.com,,7775555837,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['04'],
,active,2024-05-22T05:16:12.160Z,,Arturo.Edmondson@example.com,"[{'type': 'CA', 'identifier': '9920000191'}]",true,Arturo,Edmondson,Derek,student,992_STU_99200191,Arturo.Edmondson@example.com,,7775552046,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['03'],
,active,2024-05-22T05:16:12.170Z,,Michael.Edmondson@example.com,"[{'type': 'CA', 'identifier': '9920000192'}]",true,Michael,Edmondson,Austin,student,992_STU_99200192,Michael.Edmondson@example.com,,7775552046,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['02'],
,active,2024-05-22T05:16:12.173Z,,Aaron.Ellis@example.com,"[{'type': 'CA', 'identifier': '9920000193'}]",true,Aaron,Ellis,Morris,student,992_STU_99200193,Aaron.Ellis@example.com,,7775550814,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['01'],
,active,2024-05-22T05:16:12.180Z,,Arlene.Endy@example.com,"[{'type': 'CA', 'identifier': '9920000194'}]",true,Arlene,Endy,Destene,student,992_STU_99200194,Arlene.Endy@example.com,,7775557847,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['01'],
,active,2024-05-22T05:16:12.183Z,,Allan.Epema@example.com,"[{'type': 'CA', 'identifier': '9920000195'}]",true,Allan,Epema,Kevin,student,992_STU_99200195,Allan.Epema@example.com,,7775554225,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['06'],
,active,2024-05-22T05:16:12.190Z,,Elizabeth.Escalera@example.com,"[{'type': 'CA', 'identifier': '9920000196'}]",true,Elizabeth,Escalera,,student,992_STU_99200196,Elizabeth.Escalera@example.com,,7775551820,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['KG'],
,active,2024-05-22T05:16:12.193Z,,Joseph.Esparza@example.com,"[{'type': 'CA', 'identifier': '9920000197'}]",true,Joseph,Esparza,Christopher,student,992_STU_99200197,Joseph.Esparza@example.com,,7775559356,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['06'],
,active,2024-05-22T05:16:12.200Z,,Morgan.Espinoza@example.com,"[{'type': 'CA', 'identifier': '9920000198'}]",true,Morgan,Espinoza,Dallas,student,992_STU_99200198,Morgan.Espinoza@example.com,,7775552356,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['KG'],
,active,2024-05-22T05:16:12.207Z,,Britney.Esquivel@example.com,"[{'type': 'CA', 'identifier': '9920000199'}]",true,Britney,Esquivel,Jessica,student,992_STU_99200199,Britney.Esquivel@example.com,,7775551632,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['04'],
,active,2024-05-22T05:16:12.210Z,,Annalee.Fabela@example.com,"[{'type': 'CA', 'identifier': '9920000200'}]",true,Annalee,Fabela,Guadalupe,student,992_STU_99200200,Annalee.Fabela@example.com,,7775559308,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['05'],
,active,2024-05-22T05:16:12.213Z,,Michael.Fajardo@example.com,"[{'type': 'CA', 'identifier': '9920000201'}]",true,Michael,Fajardo,Roberto,student,992_STU_99200201,Michael.Fajardo@example.com,,7775556072,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['05'],
,active,2024-05-22T05:16:12.220Z,,Alondra.Farar@example.com,"[{'type': 'CA', 'identifier': '9920000202'}]",true,Alondra,Farar,Raquel,student,992_STU_99200202,Alondra.Farar@example.com,,7775556928,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['KG'],
,active,2024-05-22T05:16:12.227Z,,Adam.Fast@example.com,"[{'type': 'CA', 'identifier': '9920000203'}]",true,Adam,Fast,Spencer,student,992_STU_99200203,Adam.Fast@example.com,,7775558049,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['04'],
,active,2024-05-22T05:16:12.230Z,,Ashlee.Fast@example.com,"[{'type': 'CA', 'identifier': '9920000204'}]",true,Ashlee,Fast,Hailey,student,992_STU_99200204,Ashlee.Fast@example.com,,7775558049,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['KG'],
,active,2024-05-22T05:16:12.237Z,,Guadalupe.Fast@example.com,"[{'type': 'CA', 'identifier': '9920000205'}]",true,Guadalupe,Fast,Cambria,student,992_STU_99200205,Guadalupe.Fast@example.com,,7775558049,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['02'],
,active,2024-05-22T05:16:12.240Z,,Tiffany.Faught@example.com,"[{'type': 'CA', 'identifier': '9920000206'}]",true,Tiffany,Faught,Kaylee,student,992_STU_99200206,Tiffany.Faught@example.com,,7775556620,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['01'],
,active,2024-05-22T05:16:12.247Z,,Troy.Fielding@example.com,"[{'type': 'CA', 'identifier': '9920000207'}]",true,Troy,Fielding,Vanessa,student,992_STU_99200207,Troy.Fielding@example.com,,7775558149,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['KG'],
,active,2024-05-22T05:16:12.250Z,,Trentorian.Files@example.com,"[{'type': 'CA', 'identifier': '9920000208'}]",true,Trentorian,Files,James,student,992_STU_99200208,Trentorian.Files@example.com,,7775559328,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['01'],
,active,2024-05-22T05:16:12.257Z,,Salwa.Findeis@example.com,"[{'type': 'CA', 'identifier': '9920000209'}]",true,Salwa,Findeis,Josephine,student,992_STU_99200209,Salwa.Findeis@example.com,,7775552151,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['KG'],
,active,2024-05-22T05:16:12.260Z,,Alexander.Fiscer@example.com,"[{'type': 'CA', 'identifier': '9920000210'}]",true,Alexander,Fiscer,Michael,student,992_STU_99200210,Alexander.Fiscer@example.com,,7775550737,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['03'],
,active,2024-05-22T05:16:12.267Z,,Francisco.Fiscer@example.com,"[{'type': 'CA', 'identifier': '9920000211'}]",true,Francisco,Fiscer,Roberto,student,992_STU_99200211,Francisco.Fiscer@example.com,,7775550737,[],"[{'href': '~/ims/oneroster/v1p1/orgs/992', 'sourcedId': '992', 'type': 'org'}]",['05'],
